continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,Prev_wage_normal,age_of_estab,Quality_Rating,yr_of_estab_str
3,1,0.0,0.3214156296120346,7.15480716370514,1994,3.035753111163896,11.870053983457796,3.0,0.3214156296120346,142921.95409106938,30,1,176.78548133301663
3,1,0.0,0.0,6.039824682632725,2001,4.0,10.872499988090537,3.0,1.0,52706.81314549558,23,1,183.66549994107328
3,0,0.0,0.0,6.79262457849427,1939,3.286924786500739,12.143874383159291,3.0,1.0,187939.32892497786,85,1,121.40920341598817
3,1,1.0,0.0,6.774769929104544,2010,2.272165650952294,11.001114653937652,3.0,1.0,59940.91831835485,14,3,192.08866260380918
3,1,0.42981475948593584,0.0,7.248249347515134,1994,3.1403704810281283,10.592758427143798,3.0,1.0,39845.25603062445,30,1,176.99129668359845
3,1,0.0,0.0,7.313324935357297,1997,2.0,10.531530294562796,2.233418169678091,1.0,264022.7639584506,27,1,179.84523625032884
3,0,0.0,1.0,8.035550138240898,1975,3.884778425065161,12.008554621631015,3.0,1.0,164153.08518803018,49,2,157.19344897545614
3,0,0.6390404396523359,0.0,7.941049676042494,2003,2.278080879304672,11.098103072173464,3.0,1.0,66045.7698004957,21,2,185.1123235172187
1,0,1.0,0.0,8.161137642559538,1963,2.943391840654817,10.570914842926591,3.0,1.0,38984.32234687022,61,3,145.2828083514312
3,1,0.0,0.0,8.252184267583548,1995,4.0,8.561082579974107,3.0,0.44005262924615907,5224.554117593699,29,1,177.64031577547695
1,0,1.0,0.0,6.489732644915726,2003,2.3325243395773008,6.8697908912933565,0.0,1.0,2002515.0294515262,21,3,185.6674756604227
1,0,1.0,0.0,8.071457427740071,2002,3.048171104186963,10.079990340855046,3.0,1.0,23860.78033156294,22,3,184.90365779162607
3,1,1.0,0.0,7.3442703594599426,1975,2.0,9.929426148549476,3.0,1.0,20525.563174219446,49,3,157.65389300635417
5,0,0.2454753988614119,0.0,6.1100787511055845,1990,4.0,9.711790101720185,3.0,1.0,16511.13397659713,34,1,172.173081780644
3,1,0.9983396266615683,0.9983396266615683,7.763032625294213,1982,2.0033207466768634,11.367554205075903,3.0,0.9983396266615683,86470.12047561581,42,3,164.8854342396482
0,1,0.04760201384429008,0.0,7.161575532303453,1983,1.95239798615571,10.770965258250168,3.0,1.0,47617.96011500059,41,1,165.76198993077855
3,1,0.5468287750449414,0.0,7.223729362035091,2008,3.093657550089883,6.060951661491479,0.0,1.0,891870.945865708,16,2,190.64048632513482
2,0,0.5906200312859885,0.0,7.756754930429246,1978,4.0,11.272840109948902,3.0,0.5906200312859885,78656.0722655056,46,2,160.4220985921305
3,1,0.0,0.0,8.50358069126353,1997,1.9294511751929488,10.649812410982438,3.0,1.0,42184.68202177149,27,1,179.2821952992282
3,1,0.8450837989511106,0.0,6.181029528306048,2004,3.6901675979022213,10.672705312922485,3.0,1.0,43161.55070446712,20,2,186.39424580944
4,1,0.8237148836069905,0.0,7.014173538761156,1985,3.8237148836069905,11.62502415445183,3.0,0.8237148836069905,111862.32741528164,39,2,167.93598325900427
3,0,1.0,0.0,6.812235943111504,1963,4.0,5.37691530460675,3.0,1.0,216.54084831913147,61,3,145.86884699494723
3,1,0.7728574640510943,0.0,7.188843826828177,1996,2.0,11.48064250698252,3.0,0.7728574640510943,96823.25889869695,28,2,178.27142535948906
0,0,0.8927481971533415,0.0,7.674085932423196,1959,1.214503605693317,11.113106526906217,3.0,1.0,67044.14571826674,65,2,141.20840264628043
3,1,0.0,0.0,6.513786793973045,2001,3.253489482353074,11.388032493662001,3.0,1.0,88259.13620074636,23,1,183.47906310588155
3,2,0.0,0.0,4.339851444723667,1997,1.9494453836226473,11.271505094270104,3.0,1.0,78551.13555853085,27,1,179.65721001290558
3,1,0.39968557489055956,0.0,8.0949180701489,2006,3.200628850218881,6.644911220869072,0.0,1.0,1599233.210654592,18,1,188.60031442510945
1,1,1.0,0.0,7.662379968773122,1985,3.719036338276366,11.315373710389546,3.0,0.28096366172363396,82073.7667702107,39,3,167.2144549258545
3,1,0.1325756223733655,0.0,8.128228026021867,1997,4.0,11.187717909512095,3.0,1.0,72237.74060783446,27,1,179.86742437762663
3,0,0.0,1.0,8.281782531553645,1994,3.4994489516393488,10.969727694367037,3.0,1.0,58088.77366194817,30,2,176.98787693606567
4,2,0.8384347042454483,0.0,7.220271677420172,2009,3.6768694084908966,10.180259608916936,3.0,1.0,26377.314909133183,15,2,191.19217352122723
2,1,0.0,0.0,6.836835960766623,1982,1.4127937707835803,11.44271238116237,3.0,1.0,93219.52058120442,42,1,164.0639688539179
2,1,0.0,0.0,7.610862011019976,1929,2.0,5.916431203199969,0.47313472122781297,0.8422884262573956,231334.16404426904,95,1,111.77115737426044
4,1,1.0,0.0,7.899924209119801,1983,3.7696500897765866,10.830021753588468,3.0,1.0,50514.80567256461,41,3,165.10972378801608
3,1,0.08036386605144175,0.0,6.802316445708885,1991,3.8392722678971163,11.785648922801776,3.0,1.0,131353.69622094565,33,1,173.44654958892596
2,2,0.2259214577624633,0.0,8.218247741341093,2005,1.2259214577624633,12.544002702095048,3.0,0.7740785422375367,280408.5207225828,19,1,187.45184291552494
3,0,1.0,0.0,7.214592053917798,2011,1.6434138432241876,4.967070001318268,0.0,1.0,298701.2457212674,13,3,193.21447128107474
2,2,1.0,0.0,8.39659754463061,2006,2.0,6.203059923790095,3.0,1.0,494.2591255863499,18,3,188.9901751275269
3,0,1.0,0.0,7.9178846744859515,1997,3.85946678281375,11.47889631662902,3.0,1.0,96654.333359752,27,3,179.73520104532375
3,0,0.04839065292092226,0.0,8.277347811001526,2013,1.0483906529209222,12.222135883886747,3.0,0.9516093470790777,203238.6274501856,11,1,195.8064373883163
3,0,0.06386821951184696,0.0,7.687447322864916,1993,2.127736439023694,11.408731520898254,3.0,1.0,90105.05323250096,31,1,175.169713146346
1,1,0.5487362140450007,0.0,6.286223995946027,2005,4.0,11.235202068593356,3.0,1.0,75750.63630518787,19,2,187.353791357865
3,1,0.17713388338709435,0.0,10.603902780802684,1995,1.531401650161283,11.141551827497597,3.0,1.0,68978.61634456215,29,1,177.54267766774188
1,1,0.9247653919167121,0.07523460808328786,10.161696230649534,1944,3.9247653919167123,9.192604159395081,3.0,1.0,9824.24045999449,80,2,126.49530783833424
3,1,1.0,0.0,6.225246890502994,2000,2.866761363656044,11.92175597602519,3.0,0.3777462121146521,150505.70412310452,24,3,182.35577651519745
3,0,0.46660016786106084,0.0,8.049937176098195,2002,1.5333998321389393,11.488651312206558,3.0,1.0,97601.81391012977,22,1,184.26620117502742
3,1,0.5277252459269465,0.0,7.873279301069222,1996,2.4168242622191607,11.245994287948582,3.0,1.0,76572.59453458624,28,2,178.58317573778083
3,1,1.0,0.0,6.506635576371219,2005,2.0,10.428306045202827,3.0,1.0,33803.05450860689,19,3,187.181421605522
3,1,0.12541289223743812,0.12541289223743812,7.735196939341456,1949,4.0,11.766508686032038,3.0,1.0,128863.46685889208,75,1,131.3729355388128
3,1,0.727828769286661,0.0,7.354238296512753,1885,1.544342461426678,11.22620159274054,3.0,1.0,75071.96598869206,139,2,67.92966446360646
3,0,0.8744298987423806,0.12557010125761936,8.130252990292238,1993,1.1255701012576194,11.442585590628198,3.0,1.0,93207.69844869421,31,2,175.63697212641
3,0,1.0,0.0,5.054612118805041,1994,2.2196456098691097,11.992413437286675,3.0,1.0,161524.7755749361,30,3,176.39017719506543
3,2,0.0,0.0,7.89605220713735,2001,2.232681133188918,12.546679816432468,3.0,0.3836594334055411,281160.6880156409,23,1,183.30195660043324
2,1,0.0,0.47942215321602266,6.603674023918012,2009,3.4794221532160226,8.409681710336873,1.438266459648068,1.0,239656.2740960299,15,1,191.08231138713592
3,0,0.016801331499650685,0.0,7.045282875860418,2005,3.016801331499651,4.098784067587029,0.05040399449895183,1.0,110254.10202882203,19,1,187.88239067950244
3,1,0.0,0.0,6.276270660822803,1994,3.389982072719072,5.370349213722938,1.1699462181572158,1.0,22719.15260444624,30,1,176.77996414543816
3,0,0.184396666734434,0.0,7.4687688067572156,2011,2.368793333468868,11.178191002612616,3.0,0.184396666734434,71552.80623503416,13,1,193.63120666653114
3,1,0.410218721197374,0.0,8.386156153762897,1971,2.820437442394748,11.581247232403145,3.0,1.0,107070.98679391641,53,1,153.74600184336805
3,1,0.6853594097700504,0.0,7.884722542541445,1998,2.6292811804598992,9.634099645242596,3.0,1.0,15276.968055383331,26,2,180.6729387517218
3,1,0.0,0.0,7.129048354217544,1946,2.0,5.471421033269648,0.0,1.0,494619.8788919499,78,1,128.41494438347888
1,1,0.6476669312249602,0.3523330687750398,7.6233065988191395,1982,3.3523330687750397,10.570479761643423,3.0,1.0,38967.372203754385,42,2,164.20732116365184
3,0,0.23503309849488552,0.7649669015051145,7.550532875627266,1976,1.2350330984948856,11.826451267232539,3.0,1.0,136824.07669818428,48,2,158.52105915183634
1,1,0.6665101226486114,0.0,7.703911314268403,1996,1.3330202452972228,12.088224503341277,2.0,1.0,9261220.808559172,28,2,178.00046963205418
3,1,0.0,0.0,8.192765737043665,1991,3.116228465709929,11.640122158221844,3.0,0.0,113564.04012130809,33,1,173.32456931419858
3,0,0.2261130274963491,0.0,4.063826424794209,1988,2.452226054992698,11.47291734432697,3.0,1.0,96078.1637370644,36,1,170.14657468017523
3,1,0.0,0.0,7.707375688595266,1981,2.0,12.052678892335472,3.0,1.0,171558.3971323677,43,1,163.3017901412354
3,0,0.0,0.6734801948131156,8.213051573125702,2002,2.0,11.240296204905135,3.0,0.6734801948131156,76137.50550201577,22,1,184.93867824668195
3,2,0.6261091438743392,0.0,6.944799079452987,1999,2.373890856125661,10.673658492182845,3.0,1.0,43202.71237481599,25,2,181.0088731509947
3,0,0.13008394579635507,0.8699160542036449,8.454179847058962,2004,3.0,10.7919330551883,3.0,1.0,48626.95102164442,20,2,186.95932843362917
0,2,0.0,0.0,7.230588327271551,1996,2.0,11.551102225195441,3.0,0.31231574222877867,103891.4894586955,28,1,178.3724203912029
3,0,0.8267586523615124,0.0,8.272976672962455,1877,2.3464826952769755,10.705854335280783,3.0,0.8267586523615124,44616.30393368257,147,2,59.348133845364906
2,0,0.5423935434695236,0.0,7.626647515680594,2001,3.0847870869390475,11.203728163879505,3.0,1.0,73403.59922318469,23,2,183.20324519571332
4,1,0.0,0.0,7.229410387723731,1946,4.0,10.197392434439935,3.0,1.0,26833.131172881618,78,1,128.95875107294094
3,0,1.0,0.0,7.054841425633335,2007,2.0099803763092785,10.869039404311211,3.0,1.0,52524.73143421474,17,3,189.78043172119587
3,1,1.0,0.0,9.38901657933174,2002,4.0,11.74967922692211,3.0,0.23110283171488766,126712.90824753481,22,3,184.15551415857445
3,1,0.47110611139629155,0.0,8.183035326406253,2007,2.942212222792583,11.802792749877616,3.0,0.47110611139629155,133625.01397031074,17,1,189.93340832905562
1,0,0.37432825277113224,0.6256717472288678,7.763019881308132,1990,2.8770152416866033,12.049980255217998,3.0,1.0,171096.06074173245,34,2,172.3582063192783
3,1,0.0,0.0,7.064015265445923,1987,4.0,11.05208219817383,2.522979274151747,1.0,212546.1918570525,37,1,169.22609672062518
3,0,0.379297686635366,0.620702313364634,7.523440080036786,1977,2.0,11.398062098485692,3.0,1.0,89148.79714184906,47,2,159.27615320738659
3,1,0.4554200824528829,0.0,8.129311525299547,2008,2.455420082452883,11.485536022728843,3.0,1.0,97298.22482951239,17,1,190.0
4,0,0.17780969945592595,0.822190300544074,7.936320805412294,1997,2.355619398911852,12.349722795685919,3.0,1.0,230896.0560660048,27,2,179.2446678961915
3,0,1.0,0.0,8.616312854148909,1998,2.2001718991304626,11.309430229918478,3.0,1.0,81587.42007419492,26,3,180.50042974782616
3,0,1.0,0.0,7.222134841814674,1995,1.3608828465103322,11.57994272308734,3.0,0.3608828465103321,106931.3935197704,29,3,177.63911715348968
3,1,0.0,0.4050331792144687,6.31895926012264,1992,1.8100663584289374,11.791676617592824,3.0,1.0,132147.85150997763,32,1,174.40503317921446
4,0,1.0,0.0,6.557588664556501,1985,2.5885122729470535,10.818702297496177,3.0,1.0,49946.23508567001,39,3,167.67467022584415
4,0,0.8654509240525318,0.0,8.109681796902874,1992,2.7309018481050638,11.336990112615318,3.0,1.0,83867.22031953245,32,2,174.15623326589113
1,1,0.16221534653515268,0.0,7.918104770317762,1990,2.0,10.0135108625583,3.0,1.0,22326.082251856442,34,1,172.08012376236726
3,1,0.0,0.01892309439865958,7.542016583312212,2004,2.0,11.366392011163377,3.0,1.0,86369.68393911162,20,1,186.943230716804
3,1,0.3950842726612095,0.0,7.615430356332052,1898,1.6049157273387906,11.883327451626561,3.0,0.6049157273387905,144831.67354092214,126,1,82.00365217111593
2,0,0.5587939688017649,0.0,6.955985867806946,1992,1.441206031198235,11.031150283621203,3.0,1.0,61768.59208038193,32,2,174.8522612824406
3,0,0.0,0.0,7.096129467646833,1991,1.3358522891277378,11.626690616684913,3.0,1.0,112048.89562443784,33,1,173.84718759020257
3,0,0.33018520877849267,0.33018520877849267,8.150937079600604,1909,3.6698147912215076,7.051729327223863,0.9905556263354782,1.0,192759.25062936565,115,1,91.22592922898897
0,1,0.038891218952786244,0.9611087810472138,6.611824418692855,1979,1.0,11.48696980333137,3.0,1.0,97437.8301140032,45,2,161.9441415361378
3,0,0.9190822831974438,0.08091771680255622,6.715885637989543,1985,2.1618354336051127,10.3082891543902,3.0,1.0,29980.101424670054,39,2,167.76329132789775
3,0,0.9907641180061153,0.0,5.8328474771378325,1996,1.0,11.73888474893881,3.0,1.0,125352.46256943049,28,2,178.02770764598165
3,1,0.7082618187026514,0.0,7.409960190290951,1966,3.4165236374053025,11.133463751252298,3.0,1.0,68422.9644671796,58,2,148.62392728053976
3,0,0.2066439204125715,0.2066439204125715,6.763434796246854,2010,1.413287840825143,11.26935388383456,3.0,1.0,78382.34357668976,15,1,192.0
2,1,0.0,0.4162769570983891,7.520010779024215,1984,2.167446085803222,11.58679909035113,3.0,0.5837230429016109,107667.08243783015,40,1,166.83255391419678
3,1,0.0,0.0,10.255829249110228,1991,3.654065790419752,9.604314192953339,1.9621973712592564,1.0,208416.60403399717,33,1,173.2646184011852
1,1,0.0,0.0,7.66504785821601,1887,3.296729852290371,6.541954756045108,1.0549052215644432,1.0,98276.76540428055,137,1,69.71255960112588
1,1,1.0,0.0,7.6609264173116784,1984,3.838538451374091,11.36971832506952,3.0,1.0,86657.45538203356,40,3,166.54684606236682
3,1,0.9421980673829979,0.05780193261700206,7.179812123118456,2013,2.057801932617002,9.339993549452512,3.0,1.0,11384.372446345571,11,2,195.595386471681
1,1,0.0,0.7961896159322566,7.228611344588119,2003,3.0,11.124834087702038,3.0,1.0,67835.03628224894,21,1,185.96189615932258
3,0,1.0,0.0,8.266385896928087,1992,1.8583034528464903,11.410947261596677,3.0,1.0,90304.92515232447,32,3,174.99187583007458
3,0,0.17919979778141382,0.0,6.681906715939446,1983,2.820800202218586,10.437124957036318,3.0,1.0,34102.47747118055,41,1,165.68799696672122
3,1,0.45853534681867303,0.0,6.388059090428394,2007,3.541464653181327,11.318664026349815,3.0,1.0,82344.26041833415,17,1,189.375606040456
1,1,1.0,0.1640769291008265,7.304262871708802,2007,2.8359230708991734,11.452003752419516,3.0,1.0,94089.70101459589,17,3,189.19515377989092
4,0,0.8539926011532902,0.0,6.9633668642851205,2000,2.85399260115329,10.728244671030268,3.0,1.0,45626.53538158164,24,2,182.1460073988467
3,1,0.8553135923004906,0.14468640769950936,8.093928188288832,1997,2.1446864076995094,12.115974055825276,3.0,1.0,182768.25059341927,27,2,179.39564466140882
3,1,0.215097547889327,0.0,7.030299840509402,1984,2.430195095778654,6.504172012055752,3.0,1.0,668.8713513504784,40,1,166.93587793100394
2,0,0.517525726478549,0.0,7.8711717259800285,1976,2.0350514529570978,6.892216091427572,0.0,1.0,2047936.4645156946,48,2,158.20206264986467
1,1,0.5569693742970881,0.0,7.1860835249216715,1990,1.443030625702912,9.425701416439917,0.5569693742970881,1.0,1460847.4996855536,34,2,172.84788814538445
2,0,1.0,0.0,6.872117189843702,2005,1.7848019774072468,11.23595882459957,3.0,1.0,75807.9813931129,19,3,187.4767986817285
4,2,0.2800169598903942,0.0,7.052763474815632,2006,3.719983040109606,10.209343548106578,3.0,1.0,27155.747815647963,18,1,188.43996608021922
3,0,0.7660889087526324,0.0,6.954237998601364,1977,2.0,10.545192572170624,2.2982667262578973,1.0,226908.5002927628,47,2,159.62004490131054
3,0,0.07787280700311106,0.0,10.051858842538127,1970,3.8442543859937777,11.427591388414728,3.0,0.07787280700311106,91820.54853574603,54,1,152.72554824510888
2,0,0.0,0.0,7.61062164696124,2009,2.2036201225858054,9.978580205677012,3.0,1.0,21559.690708756792,15,1,191.04750822250583
1,0,1.0,0.0,7.5156931109076135,1997,1.3943670070399314,11.862708120004378,3.0,1.0,141875.91756544058,27,3,179.1831010211198
1,0,0.0,0.0,7.895739830115547,1985,3.506005035336033,4.681689979562742,0.0,1.0,224541.12531190403,39,1,167.16292698762751
0,1,1.0,0.0,7.571141803956747,1984,2.1546108031777513,5.822688220082742,0.0,1.0,702788.5955648036,40,3,166.93760526037727
1,2,0.2111598368187294,0.0,5.6897112836222785,2004,4.0,10.631109580513703,3.0,1.0,41403.044479667755,20,1,186.57768032636255
3,0,0.0,0.7456453606834801,7.699035909822313,2002,3.25435463931652,11.880748919503736,3.0,1.0,144458.70293131107,22,1,184.20209896751828
3,1,0.002466660541007193,0.0,7.481009266281633,1891,4.0,11.035728867582886,3.0,1.0,62052.052841148594,133,1,73.11346638488634
1,1,0.7771337286688296,0.0,3.4971253696830273,1982,3.7771337286688293,6.538026396945727,0.0,1.0,1437117.0849158226,42,2,164.45152898464286
3,2,0.0,0.0,7.334852719710829,2008,2.4097013547124058,11.743280530608386,3.0,1.0,125904.70079042678,16,1,190.81940270942482
3,1,0.32854362550334126,0.0,6.572150198771219,1977,3.0,5.599546358810772,0.0,1.0,562232.9947329534,47,1,159.9444697208062
3,0,0.0,0.0,8.042304718578906,1996,1.5986261575989966,10.540357429626631,3.0,1.0,37811.082347217016,28,1,178.21099073920803
3,1,0.0,0.0,6.860773743675679,1944,4.0,10.977107310559848,3.0,1.0,58519.03188752063,80,1,126.72693136004048
1,2,0.32910456006825073,0.0,8.276908511252193,1995,3.6708954399317495,8.456332033709417,3.0,0.0,4705.700277697661,29,1,177.050745279181
3,1,1.0,0.007413917407050219,8.594253702702963,1954,2.0074139174070504,11.186486789833296,3.0,1.0,72148.86191770388,70,3,136.11120876110576
3,0,0.9120819825237869,0.0,8.170285758799613,2013,1.1758360349524262,10.536647666227017,3.0,1.0,37671.069293356704,12,2,195.0
4,1,1.0,0.0,7.673579204247521,1989,4.0,10.7611758868941,3.0,1.0,47154.0876689057,35,3,171.3384506538105
3,0,0.8319195359212248,0.1680804640787752,7.641772910252621,2002,4.0,11.57753243815489,3.0,1.0,106673.96851428898,22,2,184.12566654171553
3,0,0.0,0.0,9.1370350297432,2005,3.0,6.877134910234291,0.0,1.0,2017274.8672683877,19,1,187.99872928981958
2,0,0.7851876027755884,0.0,7.5503138473800435,1939,3.570375205551177,5.7409131007324525,0.0,1.0,647605.0367769029,85,2,121.85957596360208
1,1,1.0,0.0,7.312162237229604,1993,2.968774771394441,10.08391510277088,3.0,1.0,23954.58726371332,31,3,175.21857660023892
3,0,0.0,0.0,7.722984928185897,1830,2.568861243493566,11.15148769454059,3.0,0.715569378253217,69667.49133438218,194,1,22.203559791794113
3,1,1.0,0.4685028102777431,8.287728767974398,1983,3.0,10.991051255020283,3.0,1.0,59340.75618210027,41,3,165.12598875888904
4,1,0.0,0.0,7.161040631424161,2000,2.507439581725935,5.474687414795937,0.0,1.0,496242.91847967525,24,1,182.91072501928878
1,1,0.6188826380315134,0.0,5.267837010111457,1986,3.3811173619684864,8.825627805908855,0.38111736196848656,1.0,1984759.8128760054,38,2,168.32524926354415
3,1,0.0042124791203456136,0.0,10.159155952933123,2009,3.9957875208796545,10.1347676707582,3.0,1.0,25204.246102898815,15,1,191.99578752087965
3,0,0.3648653689318295,0.6351346310681705,7.740970900452517,2009,2.270269262136341,10.153832932891541,3.0,1.0,25689.385288472127,15,2,191.27026926213634
1,0,0.0,0.0,7.807255117278553,1998,1.050835756071954,11.60779663420627,3.0,0.02541787803597695,109951.72000709495,26,1,180.25417878035978
3,1,0.20720500541780806,0.0,7.833743124351587,1997,1.792794994582192,11.488602437896766,3.0,1.0,97597.04034411829,27,1,179.2792550595959
3,1,0.32815304150105795,0.0,7.494172156899377,1961,3.0,11.41932141493693,3.0,1.0,91064.329442888,63,1,143.26419488344604
0,1,0.0,0.0,7.4225730113648805,1918,3.8859346643291355,6.887228523198197,0.0,1.0,2037741.8258650317,106,1,100.52831215427705
3,0,0.5004003803145413,0.0,9.11541464502535,1932,3.0008007606290823,4.735865376803533,0.0,1.0,237041.0965777329,92,2,114.05605324403578
3,1,0.4006722397610074,0.0,7.418875151268958,1991,2.4006722397610076,11.063075324571725,3.0,1.0,63772.37707402282,33,1,173.60605015784907
3,1,0.40438340502475634,0.0,7.581506602682782,1999,2.404383405024756,4.698738032611988,0.0,1.0,228401.7340978942,25,1,181.38246637990096
2,1,0.0,0.0,8.409045150097056,1995,2.843056928713559,8.01429737363884,1.2645853930703383,1.0,251171.92905201434,29,1,177.04930074950255
3,0,0.7020946454170688,1.0,6.786884804836575,1941,4.0,11.391705337196738,3.0,1.0,88583.90259904982,83,3,123.08223415128498
4,1,0.45191315245102304,0.548086847548977,7.970913578079535,1999,3.0961736950979537,12.020267497633998,3.0,1.0,166087.0890922649,25,2,181.02895532303876
3,0,0.2605808175886273,0.0,7.093224733186081,2005,2.260580817588627,10.66559974014055,3.0,1.0,42855.94868865091,19,1,187.9576767296455
3,0,0.5068833374183229,0.0,7.410206234674383,1985,3.506883337418323,10.914019976694643,3.0,1.0,54941.26675420678,39,2,167.6420664542472
2,0,0.054311027587142124,0.0,10.34134902210284,1993,2.945688972412858,10.890741449486702,3.0,1.0,53677.0846063628,31,1,175.38017719311
2,0,0.5288327527041048,0.4711672472958952,8.361368826927373,2004,2.528832752704105,11.255908434560459,3.0,1.0,77335.50579093801,20,2,186.047822301378
2,0,0.13901169750845477,0.0,7.21061331156741,2003,2.2780233950169095,9.662012656598598,3.0,1.0,15709.374071336037,21,1,185.86098830249153
0,0,0.17654850491356477,0.0,7.707236892146376,2003,2.3530970098271293,6.08722645501251,0.0,1.0,915613.6839896885,21,1,185.5296455147407
3,1,0.0,0.0,7.929952475365763,1999,2.9174788726638363,4.623895611557416,0.0,1.0,211931.59140022035,25,1,181.8447042172937
3,0,0.3404901716484472,0.0,7.9023632925728755,1979,3.3404901716484474,10.970829010802483,3.0,1.0,58152.804790847345,45,1,161.1932346345081
3,1,1.0,0.977930406058696,8.388131359809556,2007,4.0,10.36930673630222,3.0,1.0,31866.383073774243,17,3,189.93379121817608
2,1,0.19429403289933578,0.0,8.055304543984558,2001,3.805705967100664,11.370283756280188,3.0,1.0,86706.46751149597,23,1,183.83423580260398
2,2,0.0,0.32510117919047343,7.347476216081502,1948,4.0,12.384542365289448,3.0,0.32510117919047343,239077.98558949376,76,1,130.2838025895712
3,0,0.5477399047939903,0.0,7.716103524652669,1994,1.9045201904120195,11.195995150377803,3.0,1.0,72838.15218040871,30,2,176.66835866711585
3,0,1.0,0.0,7.9368889619385214,2012,2.0,5.142101151806469,0.0,1.0,355836.0611911931,12,3,194.78463773095083
3,0,0.0,0.5232016802277615,8.420988420373556,1977,3.4767983197722385,11.251153105453792,3.0,1.0,76968.6227542138,47,1,159.53596639544477
3,1,1.0,0.0,6.995878953275984,1970,3.2923983645609525,11.579288537414252,3.0,1.0,106861.46332330501,54,3,152.66670677997428
3,0,0.8566267451922729,0.0,7.751310604204668,2006,1.4301197644231811,11.21115819260433,2.569880235576819,1.0,221139.26062369806,18,2,188.13976047115364
3,2,0.0,0.0769187443681909,7.646802987956316,2006,2.153837488736382,11.284407512288917,3.0,1.0,79571.20338033189,18,1,188.2307562331046
3,0,0.2830581512448207,0.0,9.546008981541002,1996,3.2830581512448207,10.890765393986609,3.0,1.0,53678.36935893112,28,1,178.39669781493785
3,1,0.012097035080963381,0.012097035080963381,8.072437641671181,2007,1.0120970350809633,10.510065737930512,3.0,1.0,36682.89355557437,17,1,189.02419407016194
3,0,1.0,0.0,7.07025930763436,2001,2.0,9.80952650554067,3.0,1.0,18206.366897492226,23,3,183.95685780765285
3,1,0.0,0.0,8.008309823858204,1997,3.4222764361757823,11.64035094665388,3.0,0.0,113590.02971496005,27,1,179.44552872351565
3,1,0.22419775893178007,0.0,10.560337419338557,1975,0.7758022410682199,11.252811139265228,3.0,1.0,77096.34398955785,49,1,157.4839551786356
3,1,0.0,0.8585646040621109,9.497710453470724,2004,2.858564604062111,11.080330459585188,3.0,1.0,64882.32183575578,20,1,186.20114876654654
3,1,0.0,0.0,7.106334092226947,1998,3.8050390177793423,11.716949898614414,3.0,1.0,122632.8121021384,26,1,180.09748049111033
4,0,0.0829819993875146,0.0,7.85078026347339,2000,3.0829819993875147,11.185937215296244,3.0,1.0,72109.22183432723,24,1,182.25316200551237
4,0,0.7921972717942125,0.0,7.662773771318955,2006,3.584394543588425,10.221756203034856,3.0,1.0,27494.91217750217,18,2,188.10349632818009
3,1,1.0,0.0,7.006932566395022,1998,2.0,11.024896919035134,3.0,1.0,61383.550606764955,27,3,180.0
2,0,1.0,0.0,8.181783559284696,1872,2.0,11.518445406964391,3.0,0.3673265817225503,100553.52421648725,152,3,63.6088859842208
3,1,0.0,0.0,7.923185830867224,2000,1.9073546794636167,11.184498515932894,3.0,0.0,72005.55284113818,24,1,182.16619211517255
3,1,0.0,0.0,7.692395239789613,1981,3.877917399516484,12.052711728821347,3.0,1.0,171564.01404013424,43,1,163.09874340435164
3,0,0.28433018879618266,0.0,7.629121703243753,1969,4.0,6.412267250003268,0.0,1.0,1267289.060137628,55,1,151.48779243575734
3,2,1.0,0.0,8.311125624760017,1992,3.634193572487107,10.937894962271534,3.0,1.0,56268.77645887114,32,3,174.2683871449742
1,0,0.05197148038645316,0.0,7.74078947925163,2012,1.0519714803864533,10.175976247844059,3.0,1.0,26264.57619278463,12,1,194.32437075497612
3,0,0.5969717311555047,0.0,7.22822338933652,1956,2.1939434623110095,11.90260665779974,3.0,1.0,147651.01053777535,68,2,138.02449466328258
3,0,0.04509755948185601,0.954902440518144,7.268793803540988,1958,2.045097559481856,11.54886218431619,3.0,1.0,103659.02763055822,66,2,140.60982934746164
3,0,0.0,0.0,7.000239585443057,1996,3.6590993412477677,10.377115039545291,3.0,1.0,32116.179880224223,28,1,178.9091920949732
0,0,0.29098099657467213,0.0,8.228572791140467,1987,1.2909809965746721,11.223347112824774,3.0,1.0,74857.91926164401,37,1,169.49177195889607
3,0,0.3340680200391485,0.0,8.39462223555155,1992,2.3340680200391484,10.800988884930618,3.0,1.0,49069.30117121011,32,1,174.65711573949108
4,0,0.39223256655075467,0.0,8.493714727286381,2001,2.0,11.355921471907426,3.0,0.39223256655075467,85470.06751542898,23,1,183.50874406828945
3,1,1.0,0.0,6.800643130684417,1988,3.205049387182672,10.720151434447803,3.0,1.0,45258.75657854891,36,3,170.52678388585124
3,1,0.5420635621847273,0.5420635621847273,7.606912459029983,2007,2.6261906865541818,11.538139977054614,3.0,1.0,102553.51078071306,17,2,189.71031781092364
2,1,0.0,0.5279000740864237,7.311594544635504,1987,2.9441998518271526,11.52778761081082,3.0,1.0,101497.31434825897,37,1,169.8370022225927
3,0,0.9351771081321513,0.0,7.138718268880603,1994,3.935177108132151,10.973230700841713,3.0,1.0,58292.621884617256,30,2,176.31460481143594
